## name,t90,t90_error,t50,t50_error,flux_64,flux_64_error,dec,error_radius,relative_peak_time,relative_peak_time_error,t50_t90,t50_t90_error,cut_t90,cut_peak_time,cut_duration_ratio,cut_flux64,cut_dec,passes_all_cuts
GRB190720964,10.496,1.95,2.56,0.362,7.6187,1.3914,-55.59,2.35,0.12195121951219512,0.022656714753123138,0.24390243902439024,0.056945770053571675,False,True,True,True,False,False
GRB190723309,24.576,2.111,13.056,0.923,4.6305,1.0882,25.22,10.47,0.20833333333333334,0.017895168728298612,0.53125,0.05910048403804832,False,True,True,True,True,False
GRB190724031,0.08,1.136,0.032,0.023,9.0125,0.9422,15.15,13.62,0.2,2.84,0.4,5.687271423978286,True,True,True,True,True,True
GRB190726642,307.974,1.864,4.864,0.572,19.5868,1.6456,34.29,1.17,0.018287258015287005,0.00011068287888099312,0.015793541013202413,0.0018597578774843487,False,True,False,False,True,False
GRB190726843,224.26,0.724,157.443,0.572,5.9024,1.2345,-55.98,2.43,0.1289975920806207,0.0004164552602620592,0.7020556496923215,0.0034121399224778634,False,True,True,True,False,False
GRB190727668,47.361,0.724,15.104,0.724,7.8189,1.303,19.44,1.0,0.1297269905618547,0.0019831156683090055,0.3189121851312261,0.016045393015131307,False,True,True,True,True,False
GRB190727846,35.073,0.572,12.032,0.362,50.7796,1.7379,-13.268,0.05,0.5109343369543524,0.00833274714845863,0.34305591195506513,0.011740193096002959,False,False,True,False,False,False
GRB190728271,0.832,0.905,0.128,0.091,18.602,1.9184,5.43,5.69,0.6923076923076924,0.7530510355029587,0.15384615384615385,0.19991780993029326,True,True,True,False,True,False
GRB190731943,15.872,0.362,5.888,0.572,61.0155,1.7483,-76.62,0.28,0.08064516129032258,0.0018393112643080127,0.3709677419354839,0.037018174008396236,False,True,True,False,False,False
GRB190804058,4.224,0.516,3.584,0.264,7.3345,1.6785,-64.86,12.02,0.045454545454545456,0.005552685950413223,0.8484848484848485,0.1210355363260641,False,True,False,True,False,False
GRB190804792,8.448,2.36,2.56,0.572,8.4463,1.6275,42.31,4.44,0.15151515151515152,0.04232667584940312,0.30303030303030304,0.1084002230469087,False,True,True,True,True,False
GRB190805106,9.216,1.619,3.328,0.572,14.8778,2.086,-23.76,3.19,0.16666666666666669,0.029278790509259266,0.3611111111111111,0.08874956911269548,False,True,True,False,False,False
GRB190805199,21.504,1.619,13.568,0.572,14.5541,1.4511,19.47,2.61,0.11904761904761904,0.008962895053854876,0.6309523809523809,0.05444365745935953,False,True,True,False,True,False
GRB190806535,13.824,2.064,5.12,0.724,3.1555,0.9902,0.55,12.51,0.12962962962962962,0.01935442386831276,0.3703703703703704,0.0761630231713721,False,True,True,True,False,False
GRB190806675,20.992,2.374,11.264,1.864,257.427,184.411,-75.36,4.3,0.10975609756097562,0.012412394036287924,0.5365853658536585,0.10755038838041597,False,True,True,False,False,False
GRB190808498,47.36,4.83,25.856,13.845,3.4896,1.3472,-31.77,16.1,0.09729729729729732,0.009922845142439738,0.545945945945946,0.29759030639970196,False,True,True,True,False,False
GRB190808752,31.233,0.572,10.752,0.724,17.018,1.392,39.71,1.38,0.11475042423078155,0.0021015350001603126,0.3442512726923447,0.02402267128914172,False,True,True,False,True,False
GRB190810675,0.16,0.137,0.08,0.051,18.641,1.6705,-37.56,8.02,0.1,0.085625,0.5,0.5337532933153668,True,True,True,False,False,False
GRB190813520,0.192,0.873,0.032,0.202,2.5748,1.0486,-23.27,10.37,0.16666666666666666,0.7578125,0.16666666666666666,1.2965952049248168,True,True,True,True,False,False
GRB190814837,9.984,3.62,4.352,0.724,2.7842,1.061,-60.34,30.25,0.10256410256410256,0.03718770545693623,0.4358974358974359,0.1738898061512666,False,True,True,True,False,False
GRB190817953,8.448,4.636,2.816,1.864,5.2767,1.3422,-31.14,11.57,0.06060606060606061,0.03325872359963269,0.3333333333333333,0.2866087307278836,False,True,True,True,False,False
GRB190821716,59.904,5.152,34.304,2.111,6.8962,1.4752,-34.022,0.05,0.2264957264957265,0.01947960040908759,0.5726495726495726,0.06055931577409518,False,False,True,True,False,False
GRB190822705,0.768,0.389,0.128,0.202,6.7756,1.0451,-8.08,12.49,0.08333333333333333,0.04220920138888889,0.16666666666666666,0.2762361770205203,True,True,True,True,False,False
GRB190824616,108.546,0.81,39.425,0.81,11.1392,1.5841,-41.902,0.05,0.0330182595397343,0.00024639130163418995,0.3632100676211007,0.007939247841259834,False,True,True,True,False,False
GRB190825171,12.032,5.345,6.4,3.727,1.8542,0.6578,-74.14,19.89,0.148936170212766,0.0661622198958805,0.5319148936170213,0.38959501915451905,False,True,True,True,False,False
GRB190827467,43.777,1.493,12.544,0.362,7.9528,1.2882,46.45,1.0,0.2748475226717226,0.009373583190919474,0.2865431619343491,0.01280157547532063,False,False,True,True,True,False
GRB190828542,63.489,1.999,23.808,1.305,8.358,1.2936,27.2808,0.001,0.4677345681929153,0.014726982655540925,0.3749940934650097,0.023704474812714448,False,False,True,True,True,False
GRB190828614,19.968,0.923,7.168,0.362,22.353,1.7857,-58.77,1.17,0.1153846153846154,0.005333533653846155,0.358974358974359,0.024576323655209096,False,True,True,False,False,False
GRB190829830,59.393,0.572,5.376,0.362,35.5578,2.0891,-8.9579,0.0006,0.8103480208105331,0.007804271006745323,0.09051571734042732,0.006157018688956462,False,False,False,False,True,False
GRB190830023,12.288,1.28,7.68,0.572,5.343,1.4931,-23.77,7.49,0.16666666666666666,0.017361111111111112,0.625,0.08003378366695557,False,True,True,True,False,False
GRB190830264,5.376,3.083,2.304,0.572,8.0639,1.7687,-54.71,9.81,0.047619047619047616,0.027308319160997734,0.4285714285714285,0.2678170916789966,True,True,True,True,False,False
GRB190831332,40.961,3.338,18.688,0.81,4.8784,1.2656,14.89,4.96,0.33124191303923245,0.02699361601828466,0.4562388613559239,0.042111648257023744,False,False,True,True,True,False
GRB190831693,17.92,4.007,8.704,0.724,5.6282,1.0682,-22.35,5.92,0.14285714285714282,0.03194355867346938,0.4857142857142857,0.11587934916838488,False,True,True,True,False,False
GRB190901890,473.097,1.717,376.071,0.923,20.0218,1.8081,0.93,1.0,0.02435018611405272,8.837356727653848e-05,0.7949130939321113,0.00348271338160697,False,True,False,False,True,False
GRB190903722,0.272,0.322,0.064,0.023,20.5127,1.419,-64.86,6.3,0.29411764705882354,0.34818339100346013,0.23529411764705882,0.2910987218280183,True,True,True,False,False,False
GRB190904174,7.68,6.192,2.048,1.864,3.9855,1.1085,-25.03,12.66,0.6000000000000001,0.4837500000000001,0.26666666666666666,0.3242411680669875,True,True,True,True,False,False
GRB190905985,0.704,1.032,0.256,0.202,11.6003,1.7385,3.12,3.62,0.6363636363636364,0.9328512396694215,0.36363636363636365,0.6053763631439351,True,True,True,True,True,True
GRB190906767,23.04,2.318,4.352,0.572,7.1523,1.0925,-71.57,3.5,0.011111111111111112,0.0011178626543209876,0.1888888888888889,0.031264818460800856,False,True,True,True,False,False
GRB190910028,9.216,0.923,3.072,0.724,7.2536,1.3598,9.07,6.57,0.16666666666666669,0.01669198495370371,0.33333333333333337,0.08535812961966975,False,True,True,True,True,False
GRB190913155,0.128,1.235,0.032,0.045,9.9142,1.3349,44.97,12.99,0.25,2.4121093750000004,0.25,2.4375946809035214,True,True,True,True,False,False
GRB190914345,132.098,3.665,77.825,1.086,4.6312,0.9019,21.45,14.86,0.25193417008584534,0.0069898010065604565,0.5891459371072991,0.01829661066927288,False,False,True,True,True,False
GRB190915240,13.824,0.572,6.656,0.572,5.2058,1.1465,3.99,4.35,0.14814814814814814,0.00612997256515775,0.48148148148148145,0.04592368272289422,False,True,True,True,True,False
GRB190916590,37.376,2.064,17.408,1.999,4.7666,1.6358,-48.9,11.78,0.2602739726027397,0.014373006192531432,0.46575342465753433,0.05934653462347987,False,False,True,True,False,False
GRB190919764,41.985,0.81,15.872,0.572,9.9273,1.3173,-21.82,2.49,0.4512087650351316,0.00870499225148164,0.37803977611051565,0.015453293731223726,False,False,True,True,False,False
GRB190921699,22.272,1.28,8.448,0.572,4.8029,1.1458,-63.42,5.38,0.3103448275862069,0.017835909631391204,0.37931034482758624,0.03368686891256675,False,False,True,True,False,False
GRB190923617,3.584,0.779,1.088,0.143,20.4652,1.5265,-11.02,4.92,0.19642857142857142,0.04269471460459184,0.3035714285714286,0.07710834230106141,True,True,True,False,False,False
GRB190930400,185.86,1.086,27.905,0.572,6.4467,1.2398,-6.08,2.5,0.7561982137092434,0.004418547616960283,0.15013989023996557,0.0032001808667598444,False,False,True,True,True,False
GRB191001279,24.0,1.145,15.104,0.362,15.0901,1.6898,15.0843,0.005,0.18933333333333335,0.009032777777777778,0.6293333333333333,0.033600211437459365,False,True,True,False,True,False
GRB191008297,32.513,3.665,20.224,1.086,5.3414,1.1959,47.33,11.9,0.13385415064743336,0.015088594166113347,0.6220281118321902,0.07766705139297561,False,True,True,True,False,False
GRB191009298,61.697,0.724,42.241,0.724,5.1993,1.0026,65.73,1.41,0.0912848274632478,0.0010712062998750572,0.6846524142178712,0.014221594795115783,False,True,True,True,False,False
GRB191011192,25.088,4.352,12.032,3.62,4.019,0.9811,-27.8459,0.005,0.07142857142857142,0.012390670553935858,0.47959183673469385,0.16655789677472516,False,True,True,True,False,False
GRB191015327,8.192,2.611,2.048,0.81,4.3473,1.1871,21.53,7.23,0.31249999999999994,0.09960174560546874,0.25,0.12698730962180282,False,False,True,True,True,False
GRB191017391,67.841,5.724,15.104,1.145,10.3222,1.7119,38.05,1.5,0.06792352707065051,0.0057309631189458215,0.2226382276204655,0.02525324396194936,False,True,True,True,True,False
GRB191017957,3.136,2.099,0.448,0.272,4.9894,1.0398,15.33,12.39,0.10204081632653061,0.06829836526447314,0.14285714285714285,0.12909552219081533,True,True,True,True,True,True
GRB191019469,11.264,1.864,4.096,0.724,4.5422,1.1427,62.09,3.28,0.06818181818181819,0.011282928719008267,0.36363636363636365,0.08804802035018841,False,True,True,True,False,False
GRB191019970,137.73,0.572,98.562,0.362,16.4895,1.5203,-40.63,1.0,0.15613882233355117,0.0006484528161968436,0.7156175125245045,0.0039674792951096514,False,True,False,False,False,False
GRB191022285,12.288,2.919,4.352,0.362,6.24,1.4861,-23.1,3.18,0.37499999999999994,0.08908081054687499,0.3541666666666667,0.08914057877176551,False,False,True,True,False,False
GRB191022341,77.824,5.03,37.376,1.493,4.3599,1.1757,-31.18,6.66,0.319078947368421,0.020623035378073057,0.48026315789473684,0.03649072079464913,False,False,True,True,False,False
GRB191023630,172.547,1.846,77.569,0.572,6.8552,1.0008,6.18,1.82,0.071215378998186,0.0007619001757819688,0.4495528754484286,0.005841345690234211,False,True,True,True,True,False
GRB191026350,59.136,4.944,20.736,7.697,5.2082,2.0549,-52.7,4.99,0.12554112554112554,0.010495727216506436,0.35064935064935066,0.13341817348259727,False,True,True,True,False,False
GRB191027638,7.168,0.202,1.6,0.143,24.4603,1.8459,30.41,2.62,0.026785714285714284,0.0007548429528061224,0.22321428571428573,0.020917987398738614,False,True,True,False,True,False
GRB191028174,4.864,3.482,2.048,0.572,5.1654,1.3021,-11.29,8.75,0.15789473684210528,0.1130323753462604,0.4210526315789474,0.3235479354564481,True,True,True,True,False,False
GRB191028589,34.305,0.724,8.448,1.056,4.9934,1.0586,69.99,7.67,0.18656172569596266,0.003937347016582917,0.24626147791867076,0.031218353366827656,False,True,True,True,False,False
GRB191031025,200.196,3.338,180.995,1.619,4.9928,1.4427,6.144,0.05,0.04219864532757898,0.000703605856777651,0.9040889927870687,0.017106738204402595,False,True,False,True,True,False
GRB191031635,9.984,3.415,3.84,1.145,2.8202,1.0274,-14.15,14.35,0.1794871794871795,0.06139310075608153,0.3846153846153846,0.17452637166938437,False,True,True,True,False,False
GRB191031780,77.825,1.379,16.384,0.362,9.0551,1.2711,-62.335,0.05,0.3684291680051397,0.006528285546792003,0.21052361066495343,0.0059624972401643,False,False,True,True,False,False
GRB191031891,0.256,0.023,0.128,0.023,48.7051,1.598,47.639,0.05,0.125,0.011230468750000002,0.5,0.10044836617674836,True,True,True,False,True,False
GRB191101895,10.496,1.086,5.888,3.114,8.0084,1.7427,18.97,7.84,0.2439024390243903,0.025236094586555624,0.5609756097560975,0.30230887430180686,False,False,True,True,True,False
GRB191108003,125.699,1.145,88.834,1.305,4.957,1.0489,12.42,3.0,0.15274584523345452,0.0013913713935059583,0.7067200216389948,0.012215846243950267,False,True,True,True,True,False
GRB191110587,14.848,7.141,5.632,1.086,4.4117,1.0703,43.51,9.53,0.3275862068965517,0.15754937388525564,0.3793103448275862,0.1965419192565071,False,True,True,True,False,False
GRB191111347,5.376,0.923,2.048,0.362,5.2638,1.1027,-32.47,6.43,0.14285714285714285,0.024526998299319726,0.38095238095238093,0.09387244332329425,False,True,True,True,False,False
GRB191111364,88.066,0.923,26.625,1.28,8.1916,1.4026,-32.12,3.72,0.3313991778893103,0.0034733204777307176,0.30233007062884654,0.0148759408236521,False,False,True,True,False,False
GRB191111547,158.212,7.209,119.811,19.458,12.4335,1.2274,-70.42,4.05,0.04045205167749602,0.0018432156887155768,0.7572813693019493,0.12773576923405483,False,True,True,False,False,False
GRB191112369,50.432,3.208,28.416,1.846,16.7334,6.2903,-72.27,5.53,0.14720812182741116,0.009363968409389575,0.5634517766497462,0.05122928596141362,False,True,True,False,False,False
GRB191113578,11.776,2.36,4.096,0.572,4.642,1.0272,20.91,5.83,0.043478260869565216,0.008713374291115314,0.34782608695652173,0.08496138704900962,False,True,True,True,True,False
GRB191117006,7.424,1.619,2.56,1.056,2.7544,0.7506,76.38,9.1,0.10344827586206896,0.022559638822829964,0.3448275862068965,0.16089583251098907,False,True,True,True,False,False
GRB191117637,1.28,0.87,0.64,0.286,5.4492,1.0904,7.2333,13.0667,0.25,0.169921875,0.5,0.4067162288627201,True,True,True,True,True,True
GRB191118925,36.353,2.064,12.8,0.81,7.0248,1.289,-48.4,2.22,0.10563089703738343,0.005997363944795736,0.35210299012461144,0.02993517359770272,False,True,True,True,False,False
GRB191119261,8.448,3.566,2.816,1.493,3.2202,1.2006,-9.35,29.85,0.2727272727272727,0.11512138429752064,0.3333333333333333,0.22589921445630315,False,True,True,True,False,False
GRB191125206,77.313,0.81,17.664,0.362,25.1191,1.5579,-13.12,1.0,0.04966823173334368,0.0005203687310543942,0.22847386597338096,0.005258649296984618,False,True,True,False,False,False
GRB191125634,46.336,8.208,14.08,2.862,4.2141,0.9424,18.2,4.13,0.0718232044198895,0.012722825921064681,0.30386740331491713,0.08192954081418237,False,True,True,True,True,False
GRB191129141,19.968,1.056,5.888,0.572,14.364,1.7236,5.44,2.47,0.16666666666666669,0.008814102564102566,0.2948717948717949,0.03261536850558315,False,True,True,False,True,False
GRB191130253,121.09,1.448,49.921,0.923,5.4867,1.1751,63.08,2.27,0.20085060698653895,0.002401781145565351,0.4122636055826245,0.009077721643150608,False,True,True,True,False,False
GRB191130507,61.953,1.145,30.209,1.145,3.4984,0.8444,-7.74,2.19,0.061982470582538376,0.0011455446680064961,0.4876115765176827,0.020561853142762855,False,True,True,True,True,False
GRB191202867,30.721,0.81,4.608,0.362,33.6553,1.9229,17.558,0.242,0.1749943035708473,0.004613957419758026,0.14999511734644053,0.012429432227059238,False,True,True,False,True,False
GRB191203290,0.832,0.64,0.448,0.231,3.9433,1.3086,51.81,34.25,0.15384615384615385,0.11834319526627221,0.5384615384615385,0.498647108921598,True,True,True,True,False,False
GRB191205741,2.048,3.62,1.024,1.717,2.2639,0.9751,-34.15,21.43,0.3750000000000001,0.6628417968750002,0.5,1.21817991176984,True,True,True,True,False,False
GRB191213254,18.944,2.919,1.536,0.572,16.4844,1.9207,-30.45,2.12,0.3378378378378379,0.05205598863221331,0.08108108108108109,0.03267688963098589,False,False,True,False,False,False
GRB191213784,9.216,4.615,4.096,1.864,3.8827,1.2122,-13.94,6.67,0.08333333333333334,0.04172996238425927,0.4444444444444445,0.3007336626938825,False,True,True,True,False,False
GRB191220589,27.905,1.056,10.496,0.572,12.2098,2.2476,-67.51,1.4,0.3210894104999104,0.012150883980931927,0.3761333094427522,0.024955491723833077,False,False,True,True,False,False
GRB191221802,2.24,0.781,0.448,0.453,6.3846,1.2662,-43.04,5.86,0.02857142857142857,0.00996173469387755,0.19999999999999998,0.21391683279265522,True,True,True,True,False,False
GRB191225309,112.384,11.31,100.096,0.923,5.873,1.0514,-17.35,6.66,0.06378132118451024,0.006418767285350325,0.8906605922551253,0.09000897907955627,False,True,False,True,False,False
GRB191225735,82.69,2.919,49.665,0.362,9.5451,1.2346,-7.18,2.84,0.061918007014149234,0.0021857378458616716,0.6006167613979925,0.021649329532601107,False,True,True,True,False,False
GRB191227069,25.089,0.724,8.192,0.572,44.8242,2.0885,-16.704,0.05,0.19386982342859424,0.005594553476117113,0.32651759735342184,0.024669184453028847,False,True,True,False,False,False
GRB191227723,0.208,0.066,0.08,0.023,80.7647,2.4067,-26.01,2.41,0.15384615384615385,0.048816568047337285,0.38461538461538464,0.16468565250701625,True,True,True,False,False,False
GRB200101861,9.984,0.326,1.6,0.091,163.196,2.7119,-35.06,1.0,0.5897435897435899,0.019256451347797503,0.16025641025641027,0.010509857594853376,False,False,True,False,False,False
GRB200103678,9.984,4.971,3.584,0.724,5.9386,1.2841,-38.36,16.71,0.07692307692307693,0.03829974112426036,0.358974358974359,0.19288272750538793,False,True,True,True,False,False
GRB200103689,68.096,5.4,53.76,2.721,3.9738,1.204,-0.9,16.72,0.09398496240601503,0.007452989852450675,0.7894736842105262,0.07427022059612251,False,True,False,True,False,False
GRB200105914,16.896,2.919,5.376,0.923,8.6771,1.731,-41.18,4.91,0.2121212121212121,0.03664665117079889,0.3181818181818182,0.07749807144761779,False,True,True,True,False,False
GRB200107810,81.154,1.086,36.097,0.724,4.9542,1.1367,-83.716,0.05,0.28390467506222744,0.0037992024683635934,0.4447963131823447,0.010724692968533223,False,False,True,True,False,False
GRB200109074,40.96,4.615,24.576,2.36,3.5814,0.8815,52.9932,0.0006,0.23124999999999998,0.02605514526367187,0.6,0.08882479148924018,False,False,True,True,False,False
GRB200110518,153.859,2.064,39.937,1.086,5.5693,1.0987,28.88,2.25,0.10482324725885388,0.0014061912682538842,0.2595688260030287,0.007870582811264036,False,True,True,True,True,False
GRB200111633,6.016,0.371,1.792,0.326,19.7554,1.5564,31.72,3.47,0.6063829787234042,0.03739496095518333,0.2978723404255319,0.05721770820729708,False,False,True,False,True,False
